Transaction,Date,Item
8420,3/19/2017,Spanish Brunch
8421,3/19/2017,Bread
8422,3/19/2017,Spanish Brunch
8422,3/19/2017,Truffles
8422,3/19/2017,Juice
8422,3/19/2017,Coffee
8422,3/19/2017,Tiffin
8423,3/19/2017,Coffee
8424,3/19/2017,Bread
8424,3/19/2017,Bread
8425,3/19/2017,Bread
8426,3/19/2017,Farm House
8427,3/19/2017,Coffee
8427,3/19/2017,Scone
8428,3/19/2017,Bread
8429,3/19/2017,Coffee
8429,3/19/2017,Coffee
8429,3/19/2017,Spanish Brunch
8429,3/19/2017,Coffee
8429,3/19/2017,Art Tray
8430,3/19/2017,Spanish Brunch
8430,3/19/2017,Hot chocolate
8431,3/19/2017,Coffee
8431,3/19/2017,Coffee
8431,3/19/2017,Cake
8431,3/19/2017,Scone
8432,3/19/2017,Tiffin
8432,3/19/2017,Coffee
8433,3/19/2017,Tea
8433,3/19/2017,Cookies
8434,3/19/2017,Coffee
8434,3/19/2017,Bread
8435,3/19/2017,Sandwich
8435,3/19/2017,Muffin
8435,3/19/2017,Bread
8435,3/19/2017,Cookies
8436,3/19/2017,Farm House
8437,3/19/2017,Spanish Brunch
8437,3/19/2017,Salad
8437,3/19/2017,Tea
8437,3/19/2017,Coffee
8437,3/19/2017,Pastry
8437,3/19/2017,Cake
8438,3/19/2017,Smoothies
8438,3/19/2017,Coffee
8438,3/19/2017,Soup
8438,3/19/2017,Salad
8439,3/19/2017,NONE
8439,3/19/2017,Sandwich
8439,3/19/2017,Tea
8439,3/19/2017,Coffee
8440,3/19/2017,Sandwich
8440,3/19/2017,Sandwich
8441,3/19/2017,Spanish Brunch
8441,3/19/2017,Toast
8441,3/19/2017,Salad
8441,3/19/2017,NONE
8441,3/19/2017,Baguette
8442,3/19/2017,Sandwich
8442,3/19/2017,Sandwich
8443,3/19/2017,Cake
8443,3/19/2017,Bread
8443,3/19/2017,Muffin
8444,3/19/2017,Coffee
8444,3/19/2017,Coffee
8444,3/19/2017,Pastry
8445,3/19/2017,Coffee
8445,3/19/2017,Coffee
8445,3/19/2017,Sandwich
8445,3/19/2017,Chicken Stew
8446,3/19/2017,Cake
8446,3/19/2017,Coffee
8446,3/19/2017,Coffee
8447,3/19/2017,Bread
8448,3/19/2017,Spanish Brunch
8448,3/19/2017,Coffee
8448,3/19/2017,Coke
8448,3/19/2017,Bread
8448,3/19/2017,Mineral water
8448,3/19/2017,Soup
8449,3/19/2017,Tea
8449,3/19/2017,Cake
8450,3/19/2017,Coffee
8450,3/19/2017,Sandwich
8450,3/19/2017,Sandwich
8450,3/19/2017,Muffin
8451,3/19/2017,Coffee
8452,3/19/2017,Coffee
8452,3/19/2017,Tea
8452,3/19/2017,Cake
8452,3/19/2017,Scone
8453,3/19/2017,Pastry
8453,3/19/2017,Scone
8454,3/19/2017,Coffee
8455,3/19/2017,Afternoon with the baker
8456,3/20/2017,Coffee
8457,3/20/2017,Coffee
8458,3/20/2017,Coffee
8458,3/20/2017,Bread
8459,3/20/2017,Coffee
8459,3/20/2017,Bread
8460,3/20/2017,Coffee
8461,3/20/2017,Coffee
8461,3/20/2017,Bread
8462,3/20/2017,Coffee
8462,3/20/2017,Coffee
8462,3/20/2017,Pastry
8462,3/20/2017,Bread
8462,3/20/2017,Bread
8462,3/20/2017,Toast
8463,3/20/2017,Pastry
8463,3/20/2017,Cake
8463,3/20/2017,Bread
8464,3/20/2017,Coffee
8464,3/20/2017,Muffin
8465,3/20/2017,Baguette
8466,3/20/2017,Coffee
8466,3/20/2017,Bread
8467,3/20/2017,Coffee
8467,3/20/2017,Mineral water
8467,3/20/2017,Cookies
8467,3/20/2017,Toast
8468,3/20/2017,Tea
8468,3/20/2017,Spanish Brunch
8469,3/20/2017,Coffee
8470,3/20/2017,Coffee
8470,3/20/2017,NONE
8471,3/20/2017,Bread
8472,3/20/2017,Coffee granules 
8473,3/20/2017,Cake
8473,3/20/2017,Muffin
8473,3/20/2017,Juice
8474,3/20/2017,Coffee
8475,3/20/2017,Cake
8476,3/20/2017,Juice
8476,3/20/2017,Sandwich
8477,3/20/2017,Coffee
8477,3/20/2017,Pastry
8478,3/20/2017,Coffee
8478,3/20/2017,Muffin
8479,3/20/2017,Truffles
8479,3/20/2017,Sandwich
8480,3/20/2017,Coffee
8480,3/20/2017,Baguette
8481,3/20/2017,Farm House
8482,3/20/2017,Pastry
8483,3/20/2017,Jam
8484,3/20/2017,Sandwich
8485,3/20/2017,Coffee
8485,3/20/2017,Coffee
8486,3/20/2017,Hot chocolate
8486,3/20/2017,Coffee
8486,3/20/2017,Brownie
8486,3/20/2017,Muffin
8486,3/20/2017,Bread
8487,3/20/2017,Coffee
8487,3/20/2017,Bread
8488,3/20/2017,Sandwich
8488,3/20/2017,Coffee
8489,3/20/2017,Spanish Brunch
8489,3/20/2017,Coffee
8490,3/20/2017,Coffee
8490,3/20/2017,Toast
8491,3/20/2017,Coffee
8492,3/20/2017,Muffin
8493,3/20/2017,Coffee
8494,3/20/2017,Tea
8494,3/20/2017,Brownie
8495,3/20/2017,Hot chocolate
8495,3/20/2017,Tea
8495,3/20/2017,Bread
8496,3/20/2017,Bread
8496,3/20/2017,Salad
8497,3/20/2017,Salad
8497,3/20/2017,Tea
8497,3/20/2017,NONE
8498,3/20/2017,Coffee
8498,3/20/2017,Muffin
8499,3/20/2017,Tea
8500,3/20/2017,Farm House
8501,3/20/2017,Tea
8501,3/20/2017,Coffee
8501,3/20/2017,Bread
8501,3/20/2017,Pastry
8502,3/20/2017,Farm House
8502,3/20/2017,Coffee
8502,3/20/2017,Cookies
8503,3/20/2017,Tea
8503,3/20/2017,Medialuna
8504,3/20/2017,Coffee
8505,3/20/2017,Cookies
8505,3/20/2017,Coffee
8506,3/21/2017,Pastry
8507,3/21/2017,Pastry
8507,3/21/2017,Coffee
8508,3/21/2017,Pastry
8508,3/21/2017,Cake
8509,3/21/2017,Bread
8509,3/21/2017,Scandinavian
8509,3/21/2017,Bread
8510,3/21/2017,Bread
8510,3/21/2017,Coffee
8511,3/21/2017,Coffee
8511,3/21/2017,Toast
8512,3/21/2017,Coffee
8513,3/21/2017,Coffee
8513,3/21/2017,Pastry
8514,3/21/2017,Coffee
8515,3/21/2017,Cookies
8515,3/21/2017,Cake
8515,3/21/2017,Mineral water
8516,3/21/2017,Coffee
8516,3/21/2017,Toast
8517,3/21/2017,Baguette
8518,3/21/2017,Farm House
8519,3/21/2017,Cake
8519,3/21/2017,Tea
8519,3/21/2017,Coffee
8520,3/21/2017,Farm House
8520,3/21/2017,Coffee
8521,3/21/2017,Coffee
8521,3/21/2017,Coffee
8522,3/21/2017,Bread
8523,3/21/2017,Coffee
8523,3/21/2017,Muffin
8524,3/21/2017,Christmas common
8525,3/21/2017,Coffee
8525,3/21/2017,Sandwich
8525,3/21/2017,Soup
8526,3/21/2017,Sandwich
8526,3/21/2017,Mineral water
8527,3/21/2017,Bread
8528,3/21/2017,Coffee
8528,3/21/2017,Bread
8528,3/21/2017,Spanish Brunch
8528,3/21/2017,Sandwich
8528,3/21/2017,Bread
8528,3/21/2017,Farm House
8529,3/21/2017,Coffee
8529,3/21/2017,Cake
8530,3/21/2017,Coffee
8531,3/21/2017,Tea
8531,3/21/2017,Soup
8532,3/21/2017,Coffee
8532,3/21/2017,Cookies
8533,3/21/2017,Coffee
8533,3/21/2017,Sandwich
8534,3/21/2017,Coffee
8534,3/21/2017,Coffee
8534,3/21/2017,Bread
8535,3/21/2017,Jam
8536,3/21/2017,Cake
8536,3/21/2017,Bread
8537,3/21/2017,Sandwich
8537,3/21/2017,Coffee
8538,3/21/2017,Truffles
8538,3/21/2017,NONE
8539,3/21/2017,Coffee
8539,3/21/2017,Truffles
8539,3/21/2017,NONE
8540,3/21/2017,Coffee
8540,3/21/2017,Soup
8540,3/21/2017,Sandwich
8541,3/21/2017,Sandwich
8541,3/21/2017,Coffee
8541,3/21/2017,Tea
8542,3/21/2017,Sandwich
8542,3/21/2017,Coffee
8542,3/21/2017,Tea
8544,3/21/2017,Coffee
8544,3/21/2017,Cookies
8545,3/21/2017,Coffee
8545,3/21/2017,Bread
8545,3/21/2017,Muffin
8545,3/21/2017,Baguette
8546,3/21/2017,Bread
8546,3/21/2017,Christmas common
8547,3/21/2017,Coffee
8547,3/21/2017,Bread
8547,3/21/2017,Cookies
8547,3/21/2017,Cake
8548,3/21/2017,Coffee
8549,3/21/2017,Bread
8550,3/21/2017,Coffee
8550,3/21/2017,Cake
8550,3/21/2017,Bread
8551,3/21/2017,Half slice Monster 
8551,3/21/2017,Juice
8551,3/21/2017,Cookies
8551,3/21/2017,Coffee
8552,3/21/2017,Coffee
8552,3/21/2017,Bread
8553,3/21/2017,Bread
8554,3/21/2017,Tea
8554,3/21/2017,Muffin
8554,3/21/2017,Bread
8555,3/22/2017,Baguette
8555,3/22/2017,Farm House
8556,3/22/2017,Coffee
8557,3/22/2017,Cookies
8558,3/22/2017,Coffee
8558,3/22/2017,Bread
8558,3/22/2017,NONE
8558,3/22/2017,Brownie
8559,3/22/2017,Coffee
8559,3/22/2017,Sandwich
8560,3/22/2017,Cherry me Dried fruit
8560,3/22/2017,Coffee
8561,3/22/2017,Coffee
8562,3/22/2017,Coffee
8562,3/22/2017,Pastry
8562,3/22/2017,Muffin
8562,3/22/2017,Coke
8563,3/22/2017,Bread
8564,3/22/2017,Coffee
8564,3/22/2017,Scandinavian
8564,3/22/2017,Brownie
8565,3/22/2017,Pastry
8565,3/22/2017,Coffee
8566,3/22/2017,Coffee
8567,3/22/2017,Baguette
8568,3/22/2017,Farm House
8569,3/22/2017,Bread
8569,3/22/2017,Bread
8570,3/22/2017,Bread
8571,3/22/2017,Toast
8571,3/22/2017,Coffee
8572,3/22/2017,Coffee
8572,3/22/2017,Tea
8572,3/22/2017,Cookies
8573,3/22/2017,Tea
8573,3/22/2017,Smoothies
8574,3/22/2017,Farm House
8575,3/22/2017,Coffee
8576,3/22/2017,Bread
8578,3/22/2017,Chicken Stew
8578,3/22/2017,Juice
8579,3/22/2017,Coffee
8579,3/22/2017,Bread
8579,3/22/2017,Sandwich
8580,3/22/2017,Bread
8581,3/22/2017,Coffee
8581,3/22/2017,Toast
8582,3/22/2017,Soup
8582,3/22/2017,Cake
8582,3/22/2017,Coffee
8582,3/22/2017,Coffee
8583,3/22/2017,Coffee
8583,3/22/2017,Toast
8584,3/22/2017,Granola
8584,3/22/2017,Spanish Brunch
8584,3/22/2017,Bread
8584,3/22/2017,Mineral water
8584,3/22/2017,Tea
8585,3/22/2017,Bread
8586,3/22/2017,Sandwich
8586,3/22/2017,Coke
8587,3/22/2017,Soup
8587,3/22/2017,Coffee
8588,3/22/2017,Bread
8589,3/22/2017,Coffee
8589,3/22/2017,Coffee
8590,3/22/2017,Coffee
8590,3/22/2017,Coffee
8590,3/22/2017,Sandwich
8591,3/22/2017,Coffee
8591,3/22/2017,Tea
8591,3/22/2017,Cake
8591,3/22/2017,Bread
8592,3/22/2017,Pastry
8592,3/22/2017,Juice
8593,3/22/2017,Soup
8593,3/22/2017,Jam
8594,3/22/2017,NONE
8594,3/22/2017,Coffee
8594,3/22/2017,Coffee
8594,3/22/2017,Tea
8594,3/22/2017,Salad
8594,3/22/2017,Spanish Brunch
8595,3/22/2017,Bread
8596,3/22/2017,Pastry
8597,3/22/2017,Bread
8597,3/22/2017,Cake
8597,3/22/2017,Bread
8597,3/22/2017,Juice
8597,3/22/2017,Coffee
8598,3/22/2017,Mortimer
8599,3/22/2017,Coffee
8600,3/22/2017,Coffee
8600,3/22/2017,Coffee
8601,3/22/2017,Coke
8602,3/22/2017,Truffles
8602,3/22/2017,Juice
8603,3/22/2017,Coffee
8603,3/22/2017,Tea
8603,3/22/2017,Soup
8603,3/22/2017,Bread
8604,3/22/2017,Coffee
8605,3/22/2017,Juice
8605,3/22/2017,Tea
8605,3/22/2017,Cookies
8605,3/22/2017,Bread
8605,3/22/2017,Jam
8606,3/23/2017,Coffee
8607,3/23/2017,Coffee
8607,3/23/2017,Pastry
8608,3/23/2017,Bread
8608,3/23/2017,Pastry
8609,3/23/2017,Coffee
8610,3/23/2017,Coffee
8611,3/23/2017,Bread
8612,3/23/2017,Coffee
8613,3/23/2017,Bread
8614,3/23/2017,Coffee
8614,3/23/2017,Coffee
8614,3/23/2017,Bread
8614,3/23/2017,Pastry
8614,3/23/2017,NONE
8615,3/23/2017,Cake
8616,3/23/2017,Bread
8617,3/23/2017,Juice
8617,3/23/2017,Tiffin
8618,3/23/2017,Coffee
8618,3/23/2017,Brownie
8618,3/23/2017,Cookies
8619,3/23/2017,Cookies
8619,3/23/2017,Pastry
8619,3/23/2017,Tea
8620,3/23/2017,Juice
8620,3/23/2017,Bread
8621,3/23/2017,Coffee
8621,3/23/2017,Toast
8621,3/23/2017,Bread
8622,3/23/2017,Bread
8623,3/23/2017,Juice
8623,3/23/2017,Hot chocolate
8623,3/23/2017,Coffee
8623,3/23/2017,Cake
8624,3/23/2017,Bread
8624,3/23/2017,Brownie
8625,3/23/2017,Pastry
8625,3/23/2017,Coffee
8626,3/23/2017,Bread
8626,3/23/2017,Tiffin
8626,3/23/2017,Brownie
8626,3/23/2017,Bread
8626,3/23/2017,Farm House
8627,3/23/2017,Bread
8627,3/23/2017,Sandwich
8628,3/23/2017,Bread
8629,3/23/2017,Brownie
8630,3/23/2017,Bread
8631,3/23/2017,NONE
8631,3/23/2017,Soup
8631,3/23/2017,Sandwich
8631,3/23/2017,Mineral water
8631,3/23/2017,Juice
8631,3/23/2017,Coffee
8632,3/23/2017,Pastry
8632,3/23/2017,Coffee
8633,3/23/2017,Cake
8633,3/23/2017,Chicken Stew
8633,3/23/2017,Soup
8633,3/23/2017,Bread
8634,3/23/2017,Coffee
8634,3/23/2017,Chicken Stew
8635,3/23/2017,Spanish Brunch
8635,3/23/2017,Chicken Stew
8635,3/23/2017,NONE
8635,3/23/2017,Juice
8636,3/23/2017,Coffee
8636,3/23/2017,Cookies
8637,3/23/2017,Bread
8637,3/23/2017,Sandwich
8638,3/23/2017,Soup
8639,3/23/2017,Argentina Night
8639,3/23/2017,Bread
8639,3/23/2017,Sandwich
8640,3/23/2017,Bread
8640,3/23/2017,Coffee
8641,3/23/2017,Salad
8641,3/23/2017,Truffles
8641,3/23/2017,Coke
8641,3/23/2017,Baguette
8642,3/23/2017,Pastry
8642,3/23/2017,Medialuna
8642,3/23/2017,Medialuna
8643,3/23/2017,Tea
8643,3/23/2017,Tea
8643,3/23/2017,Bread
8643,3/23/2017,Soup
8643,3/23/2017,Spanish Brunch
8643,3/23/2017,Chicken Stew
8644,3/23/2017,Sandwich
8644,3/23/2017,Spanish Brunch
8644,3/23/2017,Coffee
8644,3/23/2017,Coffee
8644,3/23/2017,Bread
8644,3/23/2017,Juice
8644,3/23/2017,Nomad bag
8645,3/23/2017,Coffee
8646,3/23/2017,Tiffin
8647,3/23/2017,Coffee
8648,3/23/2017,Baguette
8648,3/23/2017,Pastry
8649,3/23/2017,Pastry
8649,3/23/2017,Coffee
8650,3/23/2017,Coffee
8650,3/23/2017,Bread
8651,3/23/2017,Tea
8651,3/23/2017,Brownie
8652,3/23/2017,Coffee
8653,3/23/2017,Cake
8654,3/23/2017,Coffee
8655,3/23/2017,Coffee
8655,3/23/2017,Cake
8656,3/23/2017,Bread
8656,3/23/2017,Coffee
8656,3/23/2017,Truffles
8656,3/23/2017,Chicken Stew
8657,3/23/2017,Farm House
8658,3/23/2017,Bread
8659,3/23/2017,Coffee
8660,3/23/2017,Hot chocolate
8660,3/23/2017,Drinking chocolate spoons 
8661,3/23/2017,Tiffin
8661,3/23/2017,Smoothies
8661,3/23/2017,Coffee
8662,3/23/2017,Mortimer
8663,3/24/2017,Cookies
8663,3/24/2017,Brownie
8663,3/24/2017,Coffee
8664,3/24/2017,Tea
8664,3/24/2017,Coffee
8664,3/24/2017,Coffee
8665,3/24/2017,Coffee
8666,3/24/2017,Coffee
8666,3/24/2017,Medialuna
8667,3/24/2017,Coffee
8667,3/24/2017,Farm House
8668,3/24/2017,Baguette
8669,3/24/2017,Bread
8669,3/24/2017,Pastry
8670,3/24/2017,Coffee
8671,3/24/2017,Tea
8671,3/24/2017,Coffee
8671,3/24/2017,Coffee
8672,3/24/2017,Tiffin
8672,3/24/2017,Coffee
8673,3/24/2017,Tea
8673,3/24/2017,Pastry
8674,3/24/2017,Coffee
8675,3/24/2017,Bread
8675,3/24/2017,Baguette
8676,3/24/2017,Coffee
8676,3/24/2017,Juice
8676,3/24/2017,NONE
8677,3/24/2017,Spanish Brunch
8677,3/24/2017,Bread
8678,3/24/2017,Coffee
8679,3/24/2017,Bread
8679,3/24/2017,Scandinavian
8679,3/24/2017,Pastry
8680,3/24/2017,Coffee
8680,3/24/2017,Cookies
8680,3/24/2017,Scandinavian
8681,3/24/2017,Coffee
8681,3/24/2017,Muffin
8681,3/24/2017,Bread
8682,3/24/2017,Coffee
8683,3/24/2017,Coffee
8683,3/24/2017,Pastry
8683,3/24/2017,Bread
8684,3/24/2017,Coffee
8684,3/24/2017,Coffee
8684,3/24/2017,Coffee
8684,3/24/2017,Tea
8685,3/24/2017,Coffee
8685,3/24/2017,Coffee
8685,3/24/2017,Bread
8685,3/24/2017,Cake
8686,3/24/2017,Baguette
8687,3/24/2017,Coffee
8687,3/24/2017,Pastry
8689,3/24/2017,Bread
8690,3/24/2017,Coffee
8690,3/24/2017,Coffee
8690,3/24/2017,Brownie
8691,3/24/2017,Bread
8691,3/24/2017,Tiffin
8692,3/24/2017,Bread
8693,3/24/2017,Cookies
8693,3/24/2017,Bread
8694,3/24/2017,Coffee
8695,3/24/2017,Bread
8695,3/24/2017,Muffin
8696,3/24/2017,Tiffin
8696,3/24/2017,Chicken Stew
8696,3/24/2017,Bread
8697,3/24/2017,Bread
8697,3/24/2017,Chicken Stew
8698,3/24/2017,Coffee
8698,3/24/2017,Coffee
8698,3/24/2017,Spanish Brunch
8699,3/24/2017,Salad
8700,3/24/2017,Bread
8701,3/24/2017,Coffee
8701,3/24/2017,Sandwich
8702,3/24/2017,Coffee
8702,3/24/2017,Hot chocolate
8702,3/24/2017,Toast
8702,3/24/2017,Sandwich
8702,3/24/2017,Soup
8702,3/24/2017,Cake
8703,3/24/2017,Coffee
8704,3/24/2017,Muffin
8704,3/24/2017,Cake
8705,3/24/2017,Cookies
8705,3/24/2017,Cake
8705,3/24/2017,Coffee
8705,3/24/2017,Coffee
8706,3/24/2017,Coffee
8706,3/24/2017,Truffles
8706,3/24/2017,Soup
8706,3/24/2017,Sandwich
8707,3/24/2017,Spanish Brunch
8707,3/24/2017,Bread
8708,3/24/2017,Mineral water
8708,3/24/2017,Truffles
8709,3/24/2017,Jam
8709,3/24/2017,Jam
8710,3/24/2017,Coffee
8710,3/24/2017,Toast
8711,3/24/2017,Spanish Brunch
8711,3/24/2017,Baguette
8712,3/24/2017,Coffee
8712,3/24/2017,Juice
8712,3/24/2017,Cake
8713,3/24/2017,Brownie
8713,3/24/2017,Coffee
8713,3/24/2017,Coffee
8714,3/24/2017,Tea
8714,3/24/2017,Cake
8714,3/24/2017,Bread
8715,3/24/2017,Bread
8715,3/24/2017,Bread
8715,3/24/2017,Eggs
8716,3/24/2017,Tea
8716,3/24/2017,Juice
8716,3/24/2017,Cookies
8717,3/24/2017,Coffee
8717,3/24/2017,Coffee
8717,3/24/2017,Cake
8717,3/24/2017,Bread
8718,3/24/2017,Coffee
8718,3/24/2017,Cake
8719,3/24/2017,Tiffin
8719,3/24/2017,Truffles
8719,3/24/2017,Coffee
8720,3/24/2017,Tea
8720,3/24/2017,Truffles
8721,3/25/2017,Bread
8722,3/25/2017,Coffee
8723,3/25/2017,Coffee
8723,3/25/2017,Baguette
8724,3/25/2017,Coffee
8724,3/25/2017,Toast
8724,3/25/2017,NONE
8725,3/25/2017,Juice
8725,3/25/2017,Coffee
8725,3/25/2017,Bread
8725,3/25/2017,Spanish Brunch
8725,3/25/2017,NONE
8726,3/25/2017,Farm House
8727,3/25/2017,Bread
8727,3/25/2017,Cake
8727,3/25/2017,Pastry
8728,3/25/2017,Coffee
8729,3/25/2017,Bread
8729,3/25/2017,Pastry
8730,3/25/2017,Farm House
8730,3/25/2017,Cookies
8731,3/25/2017,Pastry
8732,3/25/2017,Baguette
8732,3/25/2017,Farm House
8733,3/25/2017,Jammie Dodgers
8733,3/25/2017,Tea
8734,3/25/2017,Bread
8734,3/25/2017,Scandinavian
8735,3/25/2017,Bread
8735,3/25/2017,Pastry
8736,3/25/2017,NONE
8736,3/25/2017,Coffee
8736,3/25/2017,Muffin
8737,3/25/2017,Scandinavian
8737,3/25/2017,Baguette
8737,3/25/2017,Muffin
8737,3/25/2017,Cake
8738,3/25/2017,Pastry
8738,3/25/2017,Jammie Dodgers
8738,3/25/2017,Cookies
8739,3/25/2017,Bread
8739,3/25/2017,Hot chocolate
8739,3/25/2017,Hot chocolate
8739,3/25/2017,NONE
8739,3/25/2017,Drinking chocolate spoons 
8739,3/25/2017,Muffin
8739,3/25/2017,Pastry
8740,3/25/2017,Scandinavian
8741,3/25/2017,Bread
8741,3/25/2017,Bread
8742,3/25/2017,Coffee
8742,3/25/2017,Cake
8743,3/25/2017,Bread
8744,3/25/2017,Bread
8744,3/25/2017,Pastry
8744,3/25/2017,Pastry
8745,3/25/2017,Bread
8746,3/25/2017,Bread
8747,3/25/2017,Coffee
8748,3/25/2017,Spanish Brunch
8748,3/25/2017,Coffee
8749,3/25/2017,Coffee
8749,3/25/2017,Juice
8749,3/25/2017,Jammie Dodgers
8749,3/25/2017,Cookies
8750,3/25/2017,Muffin
8750,3/25/2017,Pastry
8750,3/25/2017,Bread
8751,3/25/2017,Coffee
8752,3/25/2017,Coffee
8752,3/25/2017,Juice
8752,3/25/2017,Pastry
8753,3/25/2017,Hot chocolate
8753,3/25/2017,Coffee
8753,3/25/2017,Bread
8753,3/25/2017,Scandinavian
8753,3/25/2017,Cookies
8754,3/25/2017,Tiffin
8754,3/25/2017,Coffee
8754,3/25/2017,Bread
8755,3/25/2017,Coffee
8755,3/25/2017,Coffee
8755,3/25/2017,Pastry
8756,3/25/2017,Coffee
8756,3/25/2017,Bread
8756,3/25/2017,Cake
8757,3/25/2017,Farm House
8757,3/25/2017,Coffee granules 
8758,3/25/2017,Coffee
8758,3/25/2017,Bread
8758,3/25/2017,Muffin
8759,3/25/2017,Bread
8760,3/25/2017,Coffee
8760,3/25/2017,Muffin
8760,3/25/2017,Cake
8760,3/25/2017,Pastry
8760,3/25/2017,Spanish Brunch
8760,3/25/2017,Smoothies
8761,3/25/2017,Duck egg
8761,3/25/2017,Spanish Brunch
8761,3/25/2017,Coffee
8762,3/25/2017,Scandinavian
8763,3/25/2017,Cookies
8763,3/25/2017,Muffin
8763,3/25/2017,Pastry
8764,3/25/2017,Muffin
8764,3/25/2017,Juice
8764,3/25/2017,Smoothies
8765,3/25/2017,Bread
8765,3/25/2017,Cake
8766,3/25/2017,Coffee
8767,3/25/2017,Cookies
8767,3/25/2017,NONE
8768,3/25/2017,Scandinavian
8768,3/25/2017,Eggs
8769,3/25/2017,Bread
8770,3/25/2017,The Nomad
8771,3/25/2017,Cake
8771,3/25/2017,Scandinavian
8771,3/25/2017,Coffee
8771,3/25/2017,Coffee
8772,3/25/2017,Bread
8772,3/25/2017,Cake
8772,3/25/2017,Juice
8773,3/25/2017,Muffin
8774,3/25/2017,Coffee
8774,3/25/2017,Sandwich
8775,3/25/2017,Bread
8776,3/25/2017,Coffee
8776,3/25/2017,Salad
8777,3/25/2017,Juice
8778,3/25/2017,Tea
8779,3/25/2017,Bread
8780,3/25/2017,Coffee
8780,3/25/2017,Coffee
8781,3/25/2017,Spanish Brunch
8781,3/25/2017,Tea
8781,3/25/2017,Juice
8781,3/25/2017,Coffee
8782,3/25/2017,Truffles
8782,3/25/2017,Mineral water
8782,3/25/2017,Soup
8783,3/25/2017,Coke
8784,3/25/2017,Salad
8784,3/25/2017,Soup
8784,3/25/2017,Smoothies
8785,3/25/2017,Coffee
8785,3/25/2017,Coffee
8785,3/25/2017,Soup
8785,3/25/2017,Spanish Brunch
8785,3/25/2017,NONE
8786,3/25/2017,Coffee
8786,3/25/2017,Bread
8786,3/25/2017,Cake
8787,3/25/2017,Mineral water
8788,3/25/2017,Coffee
8788,3/25/2017,Bread
8789,3/25/2017,Bread
8790,3/25/2017,Coffee
8790,3/25/2017,NONE
8790,3/25/2017,Pastry
8791,3/25/2017,Hot chocolate
8791,3/25/2017,Smoothies
8791,3/25/2017,Spanish Brunch
8792,3/25/2017,Coffee
8792,3/25/2017,Bread
8792,3/25/2017,Truffles
8792,3/25/2017,Spanish Brunch
8792,3/25/2017,Sandwich
8792,3/25/2017,Sandwich
8792,3/25/2017,Jammie Dodgers
8792,3/25/2017,Cake
8793,3/25/2017,Coke
8793,3/25/2017,Coffee
8793,3/25/2017,Coffee
8793,3/25/2017,Hot chocolate
8794,3/25/2017,Cake
8795,3/25/2017,Spanish Brunch
8795,3/25/2017,Coffee
8796,3/25/2017,Bread
8797,3/25/2017,Coffee
8798,3/25/2017,Tea
8798,3/25/2017,Coke
8798,3/25/2017,Cake
8799,3/25/2017,Bread
8799,3/25/2017,Tea
8800,3/25/2017,Coffee
8800,3/25/2017,Bread
8800,3/25/2017,Cake
8801,3/25/2017,Bread
8802,3/25/2017,Coffee
8802,3/25/2017,Salad
8802,3/25/2017,Extra Salami or Feta
8803,3/25/2017,Coffee
8803,3/25/2017,Coffee
8803,3/25/2017,Sandwich
8803,3/25/2017,Sandwich
8804,3/25/2017,Sandwich
8805,3/25/2017,Hot chocolate
8805,3/25/2017,Coffee
8805,3/25/2017,Muffin
8806,3/25/2017,Bread
8807,3/25/2017,Coffee
8807,3/25/2017,Salad
8808,3/25/2017,Coffee
8808,3/25/2017,Salad
8809,3/25/2017,Sandwich
8809,3/25/2017,Bread
8809,3/25/2017,Coffee
8810,3/25/2017,Hot chocolate
8810,3/25/2017,Cake
8811,3/25/2017,Coffee
8811,3/25/2017,Smoothies
8811,3/25/2017,Cake
8811,3/25/2017,Bread
8812,3/25/2017,Bread
8813,3/25/2017,Cake
8813,3/25/2017,Half slice Monster 
8814,3/25/2017,Coffee
8814,3/25/2017,Juice
8814,3/25/2017,Juice
8814,3/25/2017,Spanish Brunch
8814,3/25/2017,Chicken Stew
8814,3/25/2017,The Nomad
8814,3/25/2017,Coke
8815,3/25/2017,Tea
8816,3/25/2017,Coffee
8816,3/25/2017,Cake
8817,3/25/2017,Coffee
8817,3/25/2017,Coffee
8817,3/25/2017,Tea
8818,3/25/2017,Truffles
8819,3/25/2017,Coffee
8819,3/25/2017,Coffee
8819,3/25/2017,Cake
8819,3/25/2017,Muffin
8820,3/25/2017,NONE
8820,3/25/2017,Bread
8821,3/25/2017,Bread
8822,3/25/2017,Bread
8822,3/25/2017,Cookies
8822,3/25/2017,Jammie Dodgers
8823,3/25/2017,Mineral water
8824,3/25/2017,Hot chocolate
8824,3/25/2017,Tea
8824,3/25/2017,Truffles
8824,3/25/2017,Cake
8824,3/25/2017,Muffin
8825,3/25/2017,Bread
8825,3/25/2017,Coffee
8825,3/25/2017,Juice
8825,3/25/2017,Cake
8826,3/25/2017,Mortimer
8826,3/25/2017,Coffee granules 
8827,3/26/2017,Medialuna
8827,3/26/2017,Bread
8828,3/26/2017,Bread
8828,3/26/2017,Jam
8829,3/26/2017,Coffee
8829,3/26/2017,Medialuna
8830,3/26/2017,Coffee
8830,3/26/2017,Medialuna
8831,3/26/2017,Medialuna
8831,3/26/2017,Coffee
8832,3/26/2017,Pastry
8833,3/26/2017,Medialuna
8833,3/26/2017,Coffee
8834,3/26/2017,Coffee
8834,3/26/2017,Sandwich
